2025-05-24 14:34:56.906,-7.0,nan,-0.0,0.1,00:00:00,0.0,0.6,0.8,305.0
2025-05-24 14:34:57.896,-7.0,nan,-0.0,0.1,00:00:00,0.0,0.7,0.8,305.0
2025-05-24 14:34:58.900,-7.0,nan,-0.0,0.2,00:00:00,0.0,0.7,0.9,305.0
2025-05-24 14:34:59.898,-7.0,nan,-0.0,0.3,00:00:00,0.0,0.7,0.9,305.0
2025-05-24 14:35:00.895,-7.1,nan,-0.0,0.4,00:00:00,0.0,0.8,1.0,305.0
2025-05-24 14:35:01.897,-7.1,nan,-0.0,0.4,00:00:00,0.0,0.8,0.9,305.0
2025-05-24 14:35:02.896,-7.1,nan,-0.0,0.4,00:00:00,0.0,0.7,0.9,305.0
2025-05-24 14:35:03.897,-7.0,nan,-0.0,0.3,00:00:00,0.0,0.7,0.9,305.0
2025-05-24 14:35:04.900,-6.8,nan,0.0,0.2,00:00:00,0.0,0.6,0.8,305.0
2025-05-24 14:35:05.899,-6.8,nan,0.0,0.2,00:00:00,0.0,0.5,0.8,305.0
2025-05-24 14:35:06.898,-6.7,nan,0.0,0.1,00:00:00,0.0,0.5,0.7,305.0
2025-05-24 14:35:07.897,-6.5,nan,0.1,0.1,00:00:00,0.0,0.5,0.7,305.0
2025-05-24 14:35:08.898,-6.5,nan,0.0,0.1,00:00:00,0.0,0.5,0.7,305.0
2025-05-24 14:35:09.897,-6.6,nan,0.0,0.1,00:00:00,0.0,0.5,0.6,305.0
2025-05-24 14:35:10.899,-6.6,nan,0.0,0.1,00:00:00,0.0,0.5,0.6,305.0
2025-05-24 14:35:11.896,-6.7,nan,0.0,0.1,00:00:00,0.0,0.6,0.7,306.0
2025-05-24 14:35:12.896,-6.7,nan,-0.0,0.2,00:00:00,0.0,0.6,0.7,306.0
2025-05-24 14:35:13.898,-6.8,nan,-0.0,0.2,00:00:00,0.0,0.6,0.7,306.0
2025-05-24 14:35:14.899,-6.8,nan,-0.0,0.1,00:00:00,0.0,0.6,0.7,306.0
2025-05-24 14:35:15.897,-6.8,nan,-0.0,0.1,00:00:00,0.0,0.6,0.8,306.0
2025-05-24 14:35:16.898,-6.7,nan,-0.0,0.1,00:00:00,0.0,0.6,0.8,306.0
2025-05-24 14:35:17.901,-6.6,nan,0.0,0.1,00:00:00,0.0,0.7,0.9,306.0
2025-05-24 14:35:18.896,-6.5,nan,0.0,0.2,00:00:00,0.0,0.7,0.9,306.0
2025-05-24 14:35:19.897,-6.5,nan,0.0,0.3,00:00:00,0.0,0.7,0.9,306.0
2025-05-24 14:35:20.899,-6.6,nan,-0.0,0.2,00:00:00,0.0,0.6,0.8,306.0
2025-05-24 14:35:21.896,-6.7,nan,-0.0,0.1,00:00:00,0.0,0.5,0.7,306.0
2025-05-24 14:35:22.898,-6.6,nan,-0.0,0.1,00:00:00,0.0,0.5,0.7,306.0
2025-05-24 14:35:23.898,-6.6,nan,0.0,0.1,00:00:00,0.0,0.5,0.7,306.0
2025-05-24 14:35:24.900,-6.4,nan,0.0,0.1,00:00:00,0.0,0.5,0.8,306.0
2025-05-24 14:35:25.899,-6.3,nan,0.0,0.1,00:00:00,0.0,0.5,0.8,306.0
2025-05-24 14:35:26.900,-6.3,nan,0.1,0.1,00:00:00,0.0,0.5,0.8,306.0
2025-05-24 14:35:27.900,-6.2,nan,0.1,0.1,00:00:00,0.0,0.5,0.9,306.0
2025-05-24 14:35:28.898,-6.1,nan,0.1,0.1,00:00:00,0.0,0.6,0.9,306.0
