2025-05-27 14:49:12.285,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:13.283,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:14.284,0.7,nan,-0.0,0.1,00:00:00,0.0,0.9,-0.5,204.0
2025-05-27 14:49:15.284,0.6,nan,-0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:16.285,0.6,nan,0.0,0.1,00:00:00,0.0,0.8,-0.5,204.0
2025-05-27 14:49:17.285,0.7,nan,0.0,0.1,00:00:00,0.0,0.8,-0.5,204.0
2025-05-27 14:49:18.281,0.7,nan,0.0,0.0,00:00:00,0.0,0.7,-0.5,204.0
2025-05-27 14:49:19.285,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.5,204.0
2025-05-27 14:49:20.285,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:21.282,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:22.284,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:23.283,0.8,nan,0.0,0.0,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:24.285,0.7,nan,0.0,0.0,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:25.285,0.8,nan,0.0,0.0,00:00:00,0.0,0.8,-0.5,204.0
2025-05-27 14:49:26.284,0.8,nan,0.0,0.0,00:00:00,0.0,0.8,-0.5,204.0
2025-05-27 14:49:27.285,0.8,nan,0.0,0.1,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:28.282,0.8,nan,0.0,0.0,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:29.282,0.9,nan,0.0,0.0,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:30.282,0.9,nan,0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:31.282,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:32.413,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:33.324,0.7,nan,0.0,0.1,00:00:00,0.0,0.9,-0.5,204.0
2025-05-27 14:49:34.288,0.7,nan,-0.0,0.0,00:00:00,0.0,0.9,-0.5,204.0
2025-05-27 14:49:35.283,0.7,nan,0.0,0.0,00:00:00,0.0,1.0,-0.5,204.0
2025-05-27 14:49:36.283,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.5,204.0
2025-05-27 14:49:37.282,0.7,nan,-0.0,0.1,00:00:00,0.0,1.0,-0.5,204.0
2025-05-27 14:49:38.283,0.8,nan,0.0,0.1,00:00:00,0.0,1.0,-0.5,204.0
2025-05-27 14:49:39.283,0.8,nan,0.0,0.1,00:00:00,0.0,1.0,-0.4,204.0
2025-05-27 14:49:40.283,0.8,nan,0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:41.283,0.7,nan,0.0,0.1,00:00:00,0.0,0.9,-0.5,204.0
2025-05-27 14:49:42.283,0.7,nan,0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:43.283,0.7,nan,0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:44.283,0.7,nan,-0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:45.283,0.7,nan,-0.0,0.1,00:00:00,0.0,0.9,-0.4,204.0
2025-05-27 14:49:46.283,0.7,nan,0.0,0.0,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:47.285,0.8,nan,0.0,0.0,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:48.284,0.8,nan,0.0,0.1,00:00:00,0.0,0.8,-0.3,204.0
2025-05-27 14:49:49.282,0.8,nan,0.0,0.0,00:00:00,0.0,0.8,-0.4,204.0
2025-05-27 14:49:50.283,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:51.284,0.8,nan,0.0,0.0,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:52.283,0.8,nan,0.0,0.1,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:53.284,0.9,nan,0.1,0.1,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:54.284,1.0,nan,0.1,0.1,00:00:00,0.0,0.7,-0.4,204.0
2025-05-27 14:49:55.284,0.9,nan,0.0,0.1,00:00:00,0.0,0.7,-0.5,204.0
2025-05-27 14:49:56.283,0.9,nan,0.1,0.1,00:00:00,0.0,0.7,-0.5,204.0
2025-05-27 14:49:57.283,0.9,nan,0.0,0.1,00:00:00,0.0,0.6,-0.5,204.0
2025-05-27 14:49:58.285,0.9,nan,0.0,0.1,00:00:00,0.0,0.6,-0.5,204.0
2025-05-27 14:49:59.284,0.8,nan,0.0,0.1,00:00:00,0.0,0.6,-0.5,204.0
2025-05-27 14:50:00.282,0.8,nan,0.0,0.1,00:00:00,0.0,0.6,-0.5,204.0
2025-05-27 14:50:01.284,0.7,nan,0.0,0.1,00:00:00,0.0,0.6,-0.6,204.0
2025-05-27 14:50:02.282,0.7,nan,-0.0,0.1,00:00:00,0.0,0.7,-0.5,204.0
